"LEA_STATE","LEA_STATE_NAME","NCESLEAID","LEA_NAME","SCHID","SCHOOL_NAME","NCESSCH","JJ","DISABILITY_CATEGORY","AM_M_7","AS_M_7","BL_M_7","HI_M_7","MU_M_7","PI_M_7","WH_M_7","AM_F_7","AS_F_7","BL_F_7","HI_F_7","MU_F_7","PI_F_7","WH_F_7","TOTAL_STUDENTS_REPORTED","LEP_M","NLEP_M","LEP_F","NLEP_F","CF_M","HH_M","PPPS_M","RC39_M","RC79TO40_M","RC80_M","RF_M","SS_M","CF_F","HH_F","PPPS_F","RC39_F","RC79TO40_F","RC80_F","RF_F","SS_F"
"AZ","ARIZONA","0404970","Mesa Unified District","01830","Skyline High School","040497001830","No","OI",0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"AZ","ARIZONA","0404970","Mesa Unified District","01981","Guerrero Elementary School","040497001981","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405320","Morenci Unified District","00438","Metcalf Elementary School","040532000438","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405670","Osborn Elementary District","01170","Longview Elementary School","040567001170","No","OI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405820","Page Unified District","01078","Desert View Elementary Intermediate","040582001078","No","OI",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0405850","Palo Verde Elementary District","00470","Palo Verde Elementary School","040585000470","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00276","Copper Canyon Elementary School","040593000276","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00477","Desert Cove Elementary School","040593000477","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00478","Desert Shadows Elementary School","040593000478","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00479","Desert Shadows Middle School","040593000479","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00483","Larkspur Elementary School","040593000483","No","OI",0,0,0,0,0,0,1,0,0,0,0,1,0,2,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00485","Mercury Mine Elementary School","040593000485","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00491","Shadow Mountain High School","040593000491","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","00610","Whispering Wind Academy","040593000610","No","OI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01136","Sunrise Middle School","040593001136","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01218","Vista Verde Middle School","040593001218","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01239","Desert Springs Preparatory Elementary School","040593001239","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01471","Hidden Hills Elementary School","040593001471","No","OI",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01553","Paradise Valley High School","040593001553","No","OI",0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01672","Grayhawk Elementary School","040593001672","No","OI",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01869","Sunset Canyon School","040593001869","No","OI",0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","01995","Pinnacle High School","040593001995","No","OI",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","02266","Mountain Trail Middle School","040593002266","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0405930","Paradise Valley Unified District","03313","Fireside Elementary School","040593003313","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406070","Payson Unified District","00500","Payson High School","040607000500","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406070","Payson Unified District","00501","Rim Country Middle School","040607000501","No","OI",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406070","Payson Unified District","01088","Julia Randall Elementary School","040607001088","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406210","Pendergast Elementary District","03077","Westwind Elementary School","040621003077","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","00132","Marshall Ranch Elementary School","040625000132","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","00508","Cactus High School","040625000508","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","00511","Ira A Murphy","040625000511","No","OI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","00514","Peoria High School","040625000514","No","OI",0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","00584","Paseo Verde Elementary School","040625000584","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","00589","Sunrise Mountain High School","040625000589","No","OI",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01092","Copperwood School","040625001092","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01424","Oasis Elementary School","040625001424","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01501","Apache Elementary School","040625001501","No","OI",0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01668","Frontier Elementary School","040625001668","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","02426","Raymond S. Kellis","040625002426","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","02586","Liberty High School","040625002586","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","02657","Vistancia Elementary School","040625002657","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","03145","Parkridge Elementary","040625003145","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00518","Mary Mcleod Bethune School","040630000518","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","00538","Alhambra High School","040633000538","No","OI",0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","00540","Camelback High School","040633000540","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","00541","Carl Hayden High School","040633000541","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","00542","Central High School","040633000542","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","00552","South Mountain High School","040633000552","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","00554","Trevor Browne High School","040633000554","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406330","Phoenix Union High School District","01244","North High School","040633001244","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"AZ","ARIZONA","0406580","Blue Ridge Unified School District No. 32","00560","Blue Ridge Elementary School","040658000560","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406740","Sanders Unified District","01043","Sanders Middle School","040674001043","No","OI",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","00574","Queen Creek Elementary School","040681000574","No","OI",0,0,0,0,1,0,1,0,1,0,0,0,0,3,6,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","01232","Desert Mountain Elementary","040681001232","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","01322","Queen Creek Middle School","040681001322","No","OI",0,0,0,1,0,0,2,0,0,0,1,0,0,2,6,0,3,0,3,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","01383","Queen Creek High School","040681001383","No","OI",0,0,0,2,0,0,2,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","02369","Jack Barnes Elementary School","040681002369","No","OI",0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","02485","Frances Brandon-Pickett Elementary","040681002485","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","02886","Newell Barney Middle School","040681002886","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","03477","Gateway Polytechnic Academy","040681003477","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0406900","Red Rock Elementary District","00577","Red Rock Elementary School","040690000577","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406960","San Carlos Unified District","00526","San Carlos Secondary","040696000526","No","OI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406960","San Carlos Unified District","01656","Rice Elementary School","040696001656","No","OI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00587","C O Greenfield School","040708000587","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00593","V H Lassen Elementary School","040708000593","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00609","Sunland Elementary School","040708000609","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01143","Ignacio Conchos School","040708001143","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01324","Maxine O Bush Elementary School","040708001324","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407170","Saddle Mountain Unified School District","02812","Tartesso Elementary School","040717002812","No","OI",0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","00625","Sahuarita Primary School","040730000625","No","OI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","02818","Anza Trail","040730002818","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","03339","Copper View Elementary School","040730003339","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407520","Santa Cruz Valley Unified District","00637","San Cayetano Elementary School","040752000637","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407520","Santa Cruz Valley Unified District","01036","Rio Rico High School","040752001036","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00603","Desert Canyon Middle School","040757000603","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00641","Chaparral High School","040757000641","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00648","Ingleside Middle School","040757000648","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00654","Mohave Middle School","040757000654","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00662","Tavan Elementary School","040757000662","No","OI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00663","Tonalea K-8","040757000663","No","OI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01102","Cochise Elementary School","040757001102","No","OI",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01475","Redfield Elementary School","040757001475","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01562","Mountainside Middle School","040757001562","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407700","Show Low Unified District","00673","Show Low High School","040770000673","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0407700","Show Low Unified District","01435","Nikolaus Homestead Elementary School","040770001435","No","OI",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00622","Desert Mountain School","040775000622","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00636","Mountain Ridge High School","040775000636","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00682","Park Meadows Elementary School","040775000682","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01045","Deer Valley High School","040775001045","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01048","Sunrise Elementary School","040775001048","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01436","Arrowhead Elementary School","040775001436","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01504","Esperanza Elementary School","040775001504","No","OI",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","02128","Stetson Hills Elementary","040775002128","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","02434","Diamond Canyon Elementary","040775002434","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","02959","Norterra Canyon K-8","040775002959","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407890","Somerton Elementary District","00698","Somerton Middle School","040789000698","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408080","St Johns Unified District","01049","St Johns High School","040808001049","No","OI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408170","Sunnyside Unified District","00706","Apollo Middle School","040817000706","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408170","Sunnyside Unified District","00727","Los Ninos Elementary School","040817000727","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408170","Sunnyside Unified District","00735","Mission Manor Elementary School","040817000735","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0408170","Sunnyside Unified District","00743","Sunnyside High School","040817000743","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408170","Sunnyside Unified District","01106","Esperanza Elementary School","040817001106","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0408170","Sunnyside Unified District","01438","Desert View High School","040817001438","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408280","Tanque Verde Unified District","00761","Tanque Verde Elementary School","040828000761","No","OI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0408310","Tempe School District","00767","Carminati School","040831000767","No","OI",0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","00768","Connolly Middle School","040831000768","No","OI",0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","00769","Curry Elementary School","040831000769","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","00776","Holdeman Elementary School","040831000776","No","OI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","00777","Hudson Elementary School","040831000777","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","00783","Rover Elementary School","040831000783","No","OI",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","00789","Wood School","040831000789","No","OI",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408310","Tempe School District","01258","Getz School","040831001258","No","OI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408340","Tempe Union High School District","00680","Desert Vista High School","040834000680","No","OI",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0408340","Tempe Union High School District","00794","Mcclintock High School","040834000794","No","OI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
