"LEA_STATE","LEA_STATE_NAME","NCESLEAID","LEA_NAME","SCHID","SCHOOL_NAME","NCESSCH","JJ","DISABILITY_CATEGORY","AM_M_7","AS_M_7","BL_M_7","HI_M_7","MU_M_7","PI_M_7","WH_M_7","AM_F_7","AS_F_7","BL_F_7","HI_F_7","MU_F_7","PI_F_7","WH_F_7","TOTAL_STUDENTS_REPORTED","LEP_M","NLEP_M","LEP_F","NLEP_F","CF_M","HH_M","PPPS_M","RC39_M","RC79TO40_M","RC80_M","RF_M","SS_M","CF_F","HH_F","PPPS_F","RC39_F","RC79TO40_F","RC80_F","RF_F","SS_F"
"SC","SOUTH CAROLINA","4503330","Pickens 01","00891","Clemson Elementary","450333000000","No","TBI",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503330","Pickens 01","00894","West End Elementary","450333000000","No","TBI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","00930","Satchel Ford Elementary","450336000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","00933","J. P. Thomas Elementary","450336000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","00935","Webber School","450336000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","00954","W.J. Keenan High","450336000000","No","TBI",0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","00955","Lower Richland High","450336000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","01301","Heyward Gibbes Middle","450336000000","No","TBI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503360","Richland 01","01303","Meadowfield Elementary","450336000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SC","SOUTH CAROLINA","4503390","Richland 02","00203","Blythewood Middle","450339000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SC","SOUTH CAROLINA","4503390","Richland 02","01081","Longleaf Middle","450339000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503390","Richland 02","01311","Dent Middle","450339000000","No","TBI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SC","SOUTH CAROLINA","4503390","Richland 02","01566","Muller Road Middle","450339000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SC","SOUTH CAROLINA","4503390","Richland 02","01606","Westwood High","450339000000","No","TBI",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SC","SOUTH CAROLINA","4503460","Saluda 01","00981","Saluda Middle","450346000000","No","TBI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
