NY,36,12300,Gorham-Middlesex Central School District (Marcus Whitman),10091,1644,292
NY,36,12330,Goshen Central School District,18629,3262,220
NY,36,12360,Gouverneur Central School District,10966,1726,499
NY,36,12390,Gowanda Central School District,11416,1454,355
NY,36,07020,Grand Island Central School District,20516,3422,333
NY,36,12450,Granville Central School District,7454,1198,214
NY,36,12510,Great Neck Union Free School District,45484,7254,486
NY,36,12630,Greece Central School District,82964,12424,2150
NY,36,12660,Green Island Union Free School District,2667,314,48
NY,36,12720,Greenburgh Central School District,22460,2552,236
NY,36,12750,Greene Central School District,6606,1051,209
NY,36,12840,Greenport Union Free School District,4483,453,72
NY,36,12870,Greenville Central School District,8196,1181,182
NY,36,12900,Greenwich Central School District,6525,1009,97
NY,36,12960,Greenwood Lake Union Free School District,6338,901,47
NY,36,13020,Groton Central School District,6179,967,153
NY,36,13080,Guilderland Central School District,36779,5345,215
NY,36,13110,Hadley-Luzerne Central School District,6623,880,113
NY,36,13230,Haldane Central School District,5406,780,36
NY,36,13290,Half Hollow Hills Central School District,48433,9170,409
NY,36,13350,Hamburg Central School District,24775,4057,216
NY,36,13380,Hamilton Central School District,6952,546,48
NY,36,13440,Hammond Central School District,1779,302,88
NY,36,13470,Hammondsport Central School District,4061,496,83
NY,36,13530,Hampton Bays Union Free School District,13136,1828,174
NY,36,13560,Hancock Central School District,2558,413,94
NY,36,13590,Hannibal Central School District,7963,1451,366
NY,36,13620,Harborfields Central School District,18718,3451,104
NY,36,13710,Harpursville Central School District,5080,864,165
NY,36,13740,Harrison Central School District,28363,4674,376
NY,36,13770,Harrisville Central School District,2303,373,80
NY,36,13830,Hartford Central School District,2937,474,98
NY,36,13950,Hastings-on-Hudson Union Free School District,8810,1711,44
NY,36,13980,Hauppauge Union Free School District,23476,3809,158
NY,36,14010,Haverstraw-Stony Point Central School District (North Rockland),50461,9005,1300
NY,36,14130,Hempstead Union Free School District,45252,6965,1733
NY,36,14190,Hendrick Hudson Central School District,15884,2605,135
NY,36,14220,Herkimer Central School District,9707,1221,264
NY,36,14250,Hermon-DeKalb Central School District,2588,472,97
NY,36,14280,Herricks Union Free School District,25176,4093,143
NY,36,14310,Heuvelton Central School District,4004,837,286
NY,36,31710,Hewlett-Woodmere Union Free School District,20847,3758,218
NY,36,14340,Hicksville Union Free School District,40599,5782,487
NY,36,14400,Highland Central School District,12302,1881,245
NY,36,14430,Highland Falls Central School District,12791,1658,105
NY,36,14460,Hilton Central School District,26669,4529,399
NY,36,14490,Hinsdale Central School District,2872,464,97
NY,36,14550,Holland Central School District,6945,1032,95
NY,36,14580,Holland Patent Central School District,9267,1628,241
NY,36,14610,Holley Central School District,7373,1094,245
NY,36,14640,Homer Central School District,12168,2096,310
NY,36,14670,Honeoye Central School District,6115,780,59
NY,36,14700,Honeoye Falls-Lima Central School District,13648,2592,326
NY,36,14730,Hoosic Valley Central School District,6690,1116,134
NY,36,14760,Hoosick Falls Central School District,7971,1326,231
NY,36,14820,Hornell City School District,10458,1707,408
NY,36,14850,Horseheads Central School District,25965,4282,434
NY,36,14940,Hudson City School District,15444,1837,371
NY,36,14970,Hudson Falls Central School District,14994,2125,336
NY,36,15060,Hunter-Tannersville Central School District,3555,423,91
NY,36,15090,Huntington Union Free School District,34774,5001,525
NY,36,15180,Hyde Park Central School District,33554,3972,539
NY,36,15270,Indian Lake Central School District,1253,119,8
NY,36,15300,Indian River Central School District,21370,3646,685
NY,36,15330,Inlet Common School District,309,42,3
NY,36,15360,Iroquois Central School District,17181,2767,163
NY,36,15450,Irvington Union Free School District,9483,1914,86
NY,36,15480,Island Park Union Free School District,8555,1095,99
NY,36,15510,Island Trees Union Free School District,15778,2562,126
NY,36,15540,Islip Union Free School District,19470,3210,187
NY,36,15570,Ithaca City School District,67762,5525,674
NY,36,15630,Jamestown City School District,31100,4910,1719
NY,36,09090,Jamesville-DeWitt Central School District,18570,2996,287
NY,36,00007,Jasper-Troupsburg Central School District,3321,799,242
NY,36,15720,Jefferson Central School District,1787,267,65
NY,36,15810,Jericho Union Free School District,17779,2856,149
NY,36,15870,Johnsburg Central School District,2564,325,71
NY,36,15900,Johnson City Central School District,19428,2577,623
NY,36,15980,Johnstown City School District,11340,1688,270
NY,36,15990,Jordan-Elbridge Central School District,8995,1472,219
NY,36,16080,Katonah-Lewisboro Union Free School District,18825,4025,115
NY,36,16140,Keene Central School District,1074,118,6
NY,36,16200,Kendall Central School District,4983,776,138
NY,36,16230,Kenmore-Tonawanda Union Free School District,67855,9054,1195
NY,36,15210,Kinderhook Central School District (Ichabod Crane),13334,1944,172
NY,36,16260,Kings Park Central School District,22887,3921,211
NY,36,16290,Kingston City School District,50721,6784,1328
NY,36,04758,Kiryas Joel Village Union Free School District,20622,7268,3461
NY,36,16380,La Fargeville Central School District,3039,610,97
NY,36,16410,LaFayette Central School District,4951,679,87
NY,36,16440,Lackawanna City School District,18262,2571,1029
NY,36,16470,Lake George Central School District,6518,833,93
NY,36,16500,Lake Placid Central School District,6235,893,76
NY,36,16530,Lake Pleasant Central School District,725,65,15
NY,36,16620,Lakeland Central School District,36414,6449,270
NY,36,16680,Lancaster Central School District,40625,6454,386
NY,36,16710,Lansing Central School District,7581,1304,130
NY,36,16740,Lansingburgh Central School District,17178,2638,562
NY,36,16800,Laurens Central School District,2565,319,64
NY,36,16830,Lawrence Union Free School District,36349,6839,656
NY,36,16950,Le Roy Central School District,8128,1272,122
NY,36,17130,Letchworth Central School District,5749,914,143
NY,36,17160,Levittown Union Free School District,47570,7621,313
NY,36,17190,Lewiston-Porter Central School District,18395,2373,182
NY,36,17220,Liberty Central School District,10338,1437,290
NY,36,17380,Lindenhurst Union Free School District,41996,6439,436
NY,36,17430,Lisbon Central School District,4310,638,110
NY,36,17460,Little Falls City School District,7087,1126,258
NY,36,17520,Liverpool Central School District,50766,7428,835
NY,36,17580,Livingston Manor Central School District,3358,523,150
NY,36,17640,Livonia Central School District,10657,1741,148
NY,36,17670,Lockport City School District,35414,5247,929
NY,36,17700,Locust Valley Central School District,15946,2769,130
NY,36,17730,Long Beach City School District,39511,4385,349
NY,36,17760,Long Lake Central School District,553,44,4
NY,36,19230,Longwood Central School District,65622,8947,808
NY,36,17820,Lowville Academy and Central School District,8588,1485,269
NY,36,17880,Lyme Central School District,2293,329,55
NY,36,17910,Lynbrook Union Free School District,17969,2902,124
NY,36,17940,Lyncourt Union Free School District,3701,525,107
NY,36,17970,Lyndonville Central School District,3962,658,128
NY,36,18030,Lyons Central School District,6530,922,223
NY,36,18080,Madison Central School District,2984,486,101
NY,36,18090,Madrid-Waddington Central School District,4338,705,162
NY,36,18120,Mahopac Central School District,26467,4539,184
NY,36,18150,Maine-Endwell Central School District,14540,2309,227
NY,36,18180,Malone Central School District,19769,2456,479
NY,36,18210,Malverne Union Free School District,15183,2337,158
NY,36,18240,Mamaroneck Union Free School District,29313,5431,288
NY,36,24270,Manchester-Shortsville Central School District,6125,920,92
NY,36,18270,Manhasset Union Free School District,16572,3366,113
NY,36,18450,Marathon Central School District,4386,742,172
NY,36,18480,Marcellus Central School District,10293,1816,124
NY,36,18510,Margaretville Central School District,3759,441,88
NY,36,18540,Marion Central School District,5510,904,112
NY,36,18570,Marlboro Central School District,12615,2008,170
NY,36,18630,Massapequa Union Free School District,48162,8512,213
NY,36,18660,Massena Central School District,16888,2697,760
NY,36,00021,Mattituck-Cutchogue Union Free School District,9194,1372,55
NY,36,18750,Mayfield Central School District,5986,839,221
NY,36,18840,McGraw Central School District,3438,567,88
NY,36,18900,Mechanicville City School District,9940,1446,176
NY,36,18960,Medina Central School District,10717,1671,348
NY,36,18990,Menands Union Free School District,3952,411,56
NY,36,19110,Merrick Union Free School District,18271,1658,49
NY,36,19170,Mexico Central School District,11915,2098,409
NY,36,19200,Middle Country Central School District,62386,10105,718
NY,36,19260,Middleburgh Central School District,6211,835,94
NY,36,19320,Middletown City School District,41890,7168,1400
NY,36,19350,Milford Central School District,2941,387,49
NY,36,19380,Millbrook Central School District,7853,1306,96
NY,36,19410,Miller Place Union Free School District,15854,2979,96
NY,36,19500,Mineola Union Free School District,24179,3073,177
NY,36,19530,Minerva Central School District,799,99,13
NY,36,19560,Minisink Valley Central School District,23610,4402,390
NY,36,19650,Monroe-Woodbury Central School District,37558,7679,620
NY,36,19710,Montauk Union Free School District,3326,354,27
NY,36,19740,Monticello Central School District,21368,3504,858
NY,36,19800,Moravia Central School District,7357,977,183
NY,36,19830,Moriah Central School District,4626,628,153
NY,36,19860,Morris Central School District,2601,395,52
NY,36,19890,Morristown Central School District,2585,438,99
NY,36,19920,Morrisville-Eaton Central School District,6488,771,100
NY,36,30930,Mount Markham Central School District,7051,1184,203
NY,36,20010,Mount Morris Central School District,5678,495,120
NY,36,20160,Mount Pleasant Central School District,13376,2563,90
NY,36,20040,Mount Sinai Union Free School District,13048,2394,155
NY,36,20100,Mount Vernon School District,69503,10431,1910
NY,36,20190,Nanuet Union Free School District,14195,2527,171
NY,36,20220,Naples Central School District,5338,812,143
NY,36,20370,New Hartford Central School District,16733,2567,172
NY,36,20400,New Hyde Park-Garden City Park Union Free School District,23241,1751,80
NY,36,20430,New Lebanon Central School District,4092,540,75
NY,36,20460,New Paltz Central School District,19237,2175,205
NY,36,20490,New Rochelle City School District,79618,12173,1443
NY,36,20520,New Suffolk Common School District,349,25,0
NY,36,20580,New York City Department Of Education,8622698,1237149,304745
NY,36,20610,New York Mills Union Free School District,5454,677,89
NY,36,20640,Newark Central School District,14715,2159,452
NY,36,20670,Newark Valley Central School District,7432,1186,159
NY,36,20700,Newburgh City School District,67545,11745,2315
NY,36,20730,Newcomb Central School District,420,50,14
NY,36,20760,Newfane Central School District,10346,1748,196
NY,36,20790,Newfield Central School District,5622,893,167
NY,36,20820,Niagara Falls City School District,48978,7184,2171
NY,36,20850,Niagara-Wheatfield Central School District,26867,4137,417
NY,36,20880,Niskayuna Central School District,23277,4114,235
NY,36,20910,North Babylon Union Free School District,30055,4608,337
NY,36,20940,North Bellmore Union Free School District,26625,2132,82
NY,36,20970,North Collins Central School District,4213,685,103
NY,36,00971,North Colonie Central School District,40272,5770,391
NY,36,31410,North Greenbush Common School District (Williams),1756,175,19
NY,36,21120,North Merrick Union Free School District,14477,1277,36
NY,36,16980,North Rose-Wolcott Central School District,8658,1362,246
NY,36,21180,North Salem Central School District,7639,1403,95
NY,36,26370,North Shore Central School District,16725,3051,114
NY,36,21210,North Syracuse Central School District,58816,9760,1040
NY,36,21240,North Tonawanda City School District,30822,4068,515
NY,36,16960,North Warren Central School District,4410,528,82
NY,36,30390,Northeast Central School District,6703,1097,104
NY,36,21250,Northeastern Clinton Central School District,8894,1370,252
NY,36,21260,Northern Adirondack Central School District,6483,890,121
NY,36,21270,Northport-East Northport Union Free School District,36116,6311,198
NY,36,21300,Northville Central School District,2872,390,52
NY,36,21330,Norwich City School District,12668,1972,338
NY,36,21360,Norwood-Norfolk Central School District,6519,1067,256
NY,36,21480,Nyack Union Free School District,24831,3544,315
NY,36,21510,Oakfield-Alabama Central School District,5227,911,82
NY,36,21570,Oceanside Union Free School District,37662,5959,286
NY,36,21630,Odessa-Montour Central School District,5572,791,160
NY,36,21660,Ogdensburg City School District,11335,1674,418
NY,36,21720,Olean City School District,15253,2338,549
NY,36,00013,Oneida City School District,15121,2342,543
NY,36,21780,Oneonta City School District,19709,1651,281
NY,36,21810,Onondaga Central School District,5863,990,140
NY,36,21840,Onteora Central School District,15108,1729,448
NY,36,01107,Oppenheim-Ephratah-St. Johnsville Central School District,5866,912,212
NY,36,21900,Orchard Park Central School District,33327,5772,245
NY,36,21960,Oriskany Central School District,4777,746,90
NY,36,22020,Ossining Union Free School District,35349,4803,516
NY,36,22050,Oswego City School District,32107,3977,830
NY,36,29240,Otego-Unadilla Central School District,6548,916,150
NY,36,22170,Owego-Apalachin Central School District,13864,2079,289
NY,36,22260,Oxford Academy and Central School District,5073,765,95
NY,36,22290,Oyster Bay-East Norwich Central School District,13501,2145,100
NY,36,21930,Oysterponds Union Free School District,1605,166,12
NY,36,22380,Palmyra-Macedon Central School District,12642,1939,259
NY,36,22410,Panama Central School District,3361,564,92
NY,36,22440,Parishville-Hopkinton Central School District,2851,509,88
NY,36,22470,Patchogue-Medford Union Free School District,52930,7641,754
NY,36,22500,Pavilion Central School District,4553,729,86
NY,36,22530,Pawling Central School District,8957,1493,112
NY,36,22560,Pearl River Union Free School District,16430,3005,236
NY,36,22650,Peekskill City School District,24358,3443,637
NY,36,22680,Pelham Union Free School District,12796,2804,100
NY,36,08340,Pembroke Central School District,6589,958,128
NY,36,22710,Penfield Central School District,30760,4891,263
NY,36,22740,Penn Yan Central School District,14990,2161,472
NY,36,22770,Perry Central School District,5977,895,128
NY,36,22830,Peru Central School District,12811,2092,236
NY,36,22890,Phelps-Clifton Springs Central School District,11681,1865,209
NY,36,22920,Phoenix Central School District,11847,1954,338
NY,36,23010,Pine Bush Central School District,32051,5771,522
NY,36,23040,Pine Plains Central School District,8922,1146,129
NY,36,23070,Pine Valley Central School District (South Dayton),4252,907,230
NY,36,23130,Piseco Common School District,284,37,6
NY,36,23160,Pittsford Central School District,33988,6197,229
NY,36,23190,Plainedge Union Free School District,19711,3289,110
NY,36,23220,Plainview-Old Bethpage Central School District,29430,5053,134
NY,36,23280,Plattsburgh City School District,19726,1784,355
NY,36,23310,Pleasantville Union Free School District,8313,1662,35
NY,36,23340,Pocantico Hills Central School District,4565,491,23
NY,36,23370,Poland Central School District,4178,679,133
NY,36,23430,Port Byron Central School District,6205,1044,164
NY,36,23460,Port Chester-Rye Union Free School District,32977,4644,833
NY,36,23490,Port Jefferson Union Free School District,7564,1184,43
NY,36,23520,Port Jervis City School District,17918,2956,593
NY,36,23580,Port Washington Union Free School District,31747,5288,308
NY,36,23640,Portville Central School District,4800,823,131
NY,36,23670,Potsdam Central School District,14557,1463,250
NY,36,23760,Poughkeepsie City School District,30632,4147,1289
NY,36,23790,Prattsburgh Central School District,2766,434,94
NY,36,23880,Pulaski Central School District,5790,980,179
NY,36,23970,Putnam Central School District,633,93,19
NY,36,24000,Putnam Valley Central School District,10713,1733,120
NY,36,24030,Queensbury Union Free School District,21654,3457,353
NY,36,24060,Quogue Union Free School District,1082,139,5
NY,36,28320,Ramapo Central School District (Suffern),30176,5582,514
NY,36,24090,Randolph Central School District,6363,1375,248
NY,36,24120,Raquette Lake Union Free School District,106,1,0
NY,36,24150,Ravena-Coeymans-Selkirk Central School District,14230,2100,183
NY,36,24210,Red Creek Central School District,5346,872,180
NY,36,24240,Red Hook Central School District,13892,1990,146
NY,36,24360,Remsen Central School District,3126,464,107
NY,36,24420,Remsenburg-Speonk Union Free School District,1949,309,5
NY,36,24450,Rensselaer City School District,9388,1137,234
NY,36,24480,Rhinebeck Central School District,9667,1162,94
NY,36,24570,Richfield Springs Central School District,3997,544,91
NY,36,24660,Ripley Central School District,1967,306,74
NY,36,24690,Riverhead Central School District,38431,4889,655
NY,36,24750,Rochester City School District,211602,33420,15619
NY,36,24780,Rockville Centre Union Free School District,22490,4021,342
NY,36,24840,Rocky Point Union Free School District,17905,3157,188
NY,36,24900,Rome City School District,38519,5572,1335
NY,36,24930,Romulus Central School District,5006,712,127
NY,36,24960,Rondout Valley Central School District,16585,2216,355
NY,36,24990,Roosevelt Union Free School District,18013,3004,588
NY,36,25020,Roscoe Central School District,2001,248,42
NY,36,25050,Roslyn Union Free School District,17834,3392,146
NY,36,00004,Rotterdam-Mohonasen Central School District,20453,2988,319
NY,36,25110,Roxbury Central School District,2563,331,86
NY,36,25140,Royalton-Hartland Central School District,8866,1474,132
NY,36,25170,Rush-Henrietta Central School District,51830,5887,810
NY,36,25260,Rye City School District,15142,3510,82
NY,36,25290,Rye Neck Union Free School District,8969,1680,82
NY,36,25350,Sachem Central School District,83200,13389,693
NY,36,14880,Sackets Harbor Central School District,3153,477,117
NY,36,25380,Sag Harbor Union Free School District,6739,946,47
NY,36,25410,Sagaponack Common School District,308,35,0
NY,36,25440,Salamanca City School District,7424,1231,311
NY,36,25470,Salem Central School District,3924,564,78
NY,36,25500,Salmon River Central School District,7383,1456,415
NY,36,25650,Sandy Creek Central School District,5542,879,140
NY,36,00009,Saranac Central School District,12866,1541,242
NY,36,25740,Saranac Lake Central School District,13322,1458,294
NY,36,25770,Saratoga Springs City School District,51334,7118,486
NY,36,25800,Saugerties Central School District,20395,2899,416
NY,36,00002,Sauquoit Valley Central School District,6602,1091,145
NY,36,25920,Sayville Union Free School District,18585,3036,167
NY,36,25950,Scarsdale Union Free School District,18471,4752,91
NY,36,25980,Schalmont Central School District,13950,2043,179
NY,36,26010,Schenectady City School District,66505,10350,3271
NY,36,03060,Schenevus Central School District,2419,318,61
NY,36,26070,Schodack Central School District,6407,1070,47
NY,36,26100,Schoharie Central School District,6445,866,161
NY,36,26130,Schroon Lake Central School District,1826,206,36
NY,36,26160,Schuylerville Central School District,10269,1779,138
NY,36,26190,Scio Central School District,2234,386,67
NY,36,26310,Scotia-Glenville Central School District,18764,2754,224
NY,36,26400,Seaford Union Free School District,16569,2736,81
NY,36,26430,Seneca Falls Central School District,9627,1359,205
NY,36,26520,Sewanhaka Central High School District,120644,9555,612
NY,36,26580,Sharon Springs Central School District,2029,306,67
NY,36,26640,Shelter Island Union Free School District,2392,281,8
NY,36,26670,Shenendehowa Central School District,65342,10353,499
NY,36,26700,Sherburne-Earlville Central School District,8197,1280,184
NY,36,26730,Sherman Central School District,2718,573,135
NY,36,26760,Sherrill City School District,12361,2119,225
NY,36,26840,Shoreham-Wading River Central School District,12884,2448,61
NY,36,26850,Sidney Central School District,7221,998,266
NY,36,26880,Silver Creek Central School District,5920,904,190
NY,36,26940,Skaneateles Central School District,8874,1601,94
NY,36,27060,Smithtown Central School District,57097,10508,288
NY,36,27120,Sodus Central School District,7433,1096,328
NY,36,27150,Solvay Union Free School District,9943,1379,234
NY,36,27180,Somers Central School District,20270,3766,87
NY,36,27210,South Colonie Central School District,39963,5341,419
NY,36,00008,South Country Central School District,29838,4519,579
NY,36,27240,South Glens Falls Central School District,20499,3137,262
NY,36,27300,South Huntington Union Free School District,38637,5850,581
NY,36,02340,South Jefferson Central School District,11038,1913,304
NY,36,27330,South Kortright Central School District,2662,358,96
NY,36,27360,South Lewis Central School District,6682,1053,192
NY,36,27450,South Orangetown Central School District,22356,3771,239
NY,36,22140,South Seneca Central School District,6997,1014,246
NY,36,27540,Southampton Union Free School District,10095,1286,103
NY,36,27570,Southern Cayuga Central School District,6404,889,155
NY,36,27620,Southold Union Free School District,6324,860,129
NY,36,27660,Southwestern Central School District at Jamestown,9188,1309,207
NY,36,06500,Spackenkill Union Free School District,8799,1395,100
NY,36,27750,Spencer-Van Etten Central School District,5855,1014,144
NY,36,27780,Spencerport Central School District,23748,4049,496
NY,36,27900,Springs Union Free School District,6585,884,133
NY,36,12990,Springville-Griffith Institute Central School,13490,2152,217
NY,36,27990,St. Regis Falls Central School District,2040,360,83
NY,36,28020,Stamford Central School District,2554,321,77
NY,36,28050,Starpoint Central School District,17451,2840,137
NY,36,28110,Stillwater Central School District,7794,1172,99
NY,36,28140,Stockbridge Valley Central School District,2784,477,60
NY,36,00023,Sullivan West Central School District,10291,1405,172
NY,36,28380,Susquehanna Valley Central School District,10573,1771,221
NY,36,28500,Sweet Home Central School District,36672,3710,599
NY,36,28560,Syosset Central School District,34957,6680,195
NY,36,28590,Syracuse City School District,144690,21271,8340
NY,36,28620,Taconic Hills Central School District,11802,1579,282
NY,36,07650,Thousand Islands Central School District,7791,1077,142
NY,36,28200,Three Village Central School District,48414,7060,171
NY,36,28680,Ticonderoga Central School District,5497,722,127
NY,36,28710,Tioga Central School District,5363,949,169
NY,36,28740,Tonawanda City School District,15272,2014,315
NY,36,28800,Town of Webb Union Free School District,2159,250,22
NY,36,28890,Tri-Valley Central School District,6293,1069,237
NY,36,28950,Troy City School District,40956,4717,1296
NY,36,28980,Trumansburg Central School District,7386,1111,151
NY,36,29070,Tuckahoe Common School District,3350,439,32
NY,36,29040,Tuckahoe Union Free School District,7666,1157,61
NY,36,29130,Tully Central School District,5928,1116,131
NY,36,29160,Tupper Lake Central School District,6220,858,93
NY,36,29190,Tuxedo Union Free School District,2719,390,18
NY,36,00019,Unadilla Valley Central School District,5335,791,135
NY,36,28650,Union Free School District of the Tarrytowns,20188,2921,326
NY,36,29250,Union Springs Central School District,6053,978,113
NY,36,10710,Union-Endicott Central School District,30515,4368,720
NY,36,29280,Uniondale Union Free School District,42912,6171,973
NY,36,29370,Utica City School District,61301,10173,4152
NY,36,29400,Valhalla Union Free School District,9956,1614,78
NY,36,19680,Valley Central School District (Montgomery),27588,5035,386
NY,36,29520,Valley Stream Central High School District,61165,4852,362
NY,36,29430,Valley Stream Union Free School District 13,28871,2191,151
NY,36,29460,Valley Stream Union Free School District 24,14199,1126,109
NY,36,29490,Valley Stream Union Free School District 30,18095,1494,163
NY,36,22200,Van Hornesville-Owen D. Young Central School District,1574,278,50
NY,36,29610,Vestal Central School District,30651,3790,312
NY,36,29640,Victor Central School District,23141,4281,249
NY,36,29670,Voorheesville Central School District,7354,1195,39
NY,36,29760,Wainscott Common School District,659,94,38
NY,36,29790,Wallkill Central School District,21743,3284,312
NY,36,29820,Walton Central School District,6378,883,302
NY,36,29850,Wantagh Union Free School District,18234,3555,76
NY,36,29880,Wappingers Central School District,72763,11613,842
NY,36,29910,Warrensburg Central School District,5700,774,143
NY,36,29940,Warsaw Central School District,6151,946,146
NY,36,29970,Warwick Valley Central School District,24250,4493,213
NY,36,30030,Washingtonville Central School District,25032,4714,284
NY,36,30060,Waterford-Halfmoon Union Free School District,6055,812,108
NY,36,00014,Waterloo Central School District,11827,1844,335
NY,36,30120,Watertown City School District,30383,4462,1368
NY,36,30160,Waterville Central School District,5721,956,125
NY,36,30210,Watervliet City School District,11183,1502,269
NY,36,30240,Watkins Glen Central School District,7969,1092,194
NY,36,30270,Waverly Central School District,9626,1534,269
NY,36,00011,Wayland-Cohocton Central School District,9141,1435,208
NY,36,30330,Wayne Central School District,14591,2368,178
NY,36,30360,Webster Central School District,56250,9438,641
NY,36,30420,Weedsport Central School District,5213,838,86
NY,36,30450,Wells Central School District,863,124,23
NY,36,30480,Wellsville Central School District,8876,1324,261
NY,36,30540,West Babylon Union Free School District,27921,4061,293
NY,36,30600,West Canada Valley Central School District,4552,790,108
NY,36,30630,West Genesee Central School District,31301,5009,334
NY,36,30660,West Hempstead Union Free School District,17488,3152,249
NY,36,15390,West Irondequoit Central School District,23840,3707,357
NY,36,30690,West Islip Union Free School District,28038,5006,218
NY,36,30780,West Seneca Central School District,54085,7361,733
NY,36,30900,West Valley Central School District,2152,349,60
NY,36,30960,Westbury Union Free School District,26880,4052,736
NY,36,30990,Westfield Central School District,4874,704,142
NY,36,31020,Westhampton Beach Union Free School District,5564,817,61
NY,36,07320,Westhill Central School District,12613,1904,116
NY,36,31050,Westmoreland Central School District,6272,988,103
NY,36,31080,Westport Central School District,1358,184,60
NY,36,31170,Wheatland-Chili Central School District,5682,735,149
NY,36,31200,Wheelerville Union Free School District,1240,177,17
NY,36,31260,White Plains City School District,58717,7685,1005
NY,36,31290,Whitehall Central School District,4818,703,151
NY,36,31320,Whitesboro Central School District,25735,3618,373
NY,36,31350,Whitesville Central School District,1081,209,44
NY,36,31380,Whitney Point Central School District,8763,1384,223
NY,36,18690,William Floyd Union Free School District,49851,8663,1236
NY,36,31440,Williamson Central School District,6619,1088,126
NY,36,31470,Williamsville Central School District,73211,11555,628
NY,36,31500,Willsboro Central School District,2505,276,31
NY,36,31560,Wilson Central School District,8229,1288,137
NY,36,31590,Windham-Ashland-Jewett Central School District,3091,371,43
NY,36,02730,Windsor Central School District,10401,1815,253
NY,36,31740,Worcester Central School District,2428,339,96
NY,36,31800,Wyandanch Union Free School District,11722,2175,447
NY,36,31830,Wynantskill Union Free School District,3519,504,28
NY,36,31860,Wyoming Central School District,1685,270,28
NY,36,31920,Yonkers City School District,202422,29825,5650
NY,36,31950,York Central School District,5112,783,71
NY,36,08970,Yorkshire-Pioneer Central School District,15486,2486,397
NY,36,31980,Yorktown Central School District,21290,4140,136
NC,37,00030,Alamance-Burlington Schools,162391,27169,5205
NC,37,00090,Alexander County Schools,37286,5773,874
NC,37,00120,Alleghany County Schools,11031,1418,420
NC,37,00180,Anson County Schools,24991,3662,1109
NC,37,00210,Ashe County Schools,26957,3679,801
NC,37,00240,Asheboro City Schools,28310,4681,1243
NC,37,00270,Asheville City Schools,42298,4361,822
NC,37,00300,Avery County Schools,17536,2021,494
NC,37,00330,Beaufort County Schools,47088,7359,2073
NC,37,00360,Bertie County Schools,19224,2606,919
NC,37,00390,Bladen County Schools,33478,5313,1359
NC,37,00420,Brunswick County Schools,130897,15244,2870
NC,37,00450,Buncombe County Schools,215309,30959,5009
NC,37,00480,Burke County Schools,89293,12791,2495
NC,37,00530,Cabarrus County Schools,180704,35697,3779
NC,37,00580,Caldwell County Schools,81981,12670,2337
NC,37,00600,Camden County Schools,10581,1898,181
NC,37,00013,Camp Lejeune Schools,31761,3107,416
NC,37,00630,Carteret County Schools,68881,9398,1776
NC,37,00660,Caswell County Schools,22646,3182,847
NC,37,00690,Catawba County Schools,107287,18699,2793
NC,37,00720,Chapel Hill-Carrboro Schools,91025,13065,1151
NC,37,02970,Charlotte-Mecklenburg Schools,1076837,184813,28182
NC,37,00750,Chatham County Schools,71472,10985,1539
NC,37,00780,Cherokee County Schools,28087,3665,975
NC,37,00870,Clay County Schools,11074,1493,366
NC,37,00900,Cleveland County Schools,97334,16128,3965
NC,37,00930,Clinton City Schools,15800,2740,825
NC,37,00960,Columbus County Schools,41629,6707,2076
NC,37,03310,Craven County Schools,102578,15938,4043
NC,37,00011,Cumberland County Schools,310020,53343,12797
NC,37,01080,Currituck County Schools,26331,4430,603
NC,37,01110,Dare County Schools,36099,5182,751
NC,37,01140,Davidson County Schools,129670,21834,3442
NC,37,01170,Davie County Schools,42456,6928,1124
NC,37,01200,Duplin County Schools,59039,10505,2889
NC,37,01260,Durham Public Schools,311640,45413,10964
NC,37,37099,Eastern Cherokee Reservation,8433,1727,444
NC,37,00840,Edenton-Chowan Schools,14105,2202,596
NC,37,01320,Edgecombe County Schools,42579,7206,2089
NC,37,01380,Elkin City Schools,6154,911,227
NC,37,01500,Forsyth County Schools,376320,64686,15082
NC,37,00014,Fort Bragg Schools,22526,3521,564
NC,37,01530,Franklin County Schools,66168,11091,2526
NC,37,01620,Gaston County Schools,220182,36960,7646
NC,37,01680,Gates County Schools,11544,1850,362
NC,37,01770,Graham County Schools,8541,1342,327
NC,37,01800,Granville County Schools,59557,9226,1464
NC,37,01830,Greene County Schools,21015,3286,1334
NC,37,01920,Guilford County Schools,526953,86781,15429
NC,37,01950,Halifax County Schools,30466,4430,1681
NC,37,02010,Harnett County Schools,132754,25270,5478
NC,37,02040,Haywood County Schools,61084,8217,1702
NC,37,02100,Henderson County Schools,115708,16602,2681
NC,37,02160,Hertford County Schools,23906,3451,1098
NC,37,02190,Hickory City Schools,32119,4893,1022
NC,37,02250,Hoke County Schools,54116,10275,2341
NC,37,02280,Hyde County Schools,5363,672,189
NC,37,02310,Iredell-Statesville Schools,145382,25452,3814
NC,37,02340,Jackson County Schools,39088,4546,863
NC,37,02370,Johnston County Schools,196708,37952,7304
NC,37,02400,Jones County Schools,9597,1342,413
NC,37,02430,Kannapolis City Schools,34352,5926,1509
NC,37,02560,Lee County Schools,60430,10890,2337
NC,37,02610,Lenoir County Schools,56883,9484,3138
NC,37,02640,Lexington City Schools,20563,3198,1010
NC,37,02680,Lincoln County Schools,82403,13322,1887
NC,37,02760,Macon County Schools,34732,4777,1188
